Maze-1,IDDFS,0,919,0.005847454071044922
Maze-1,IDDFS,14,172,0.001039743423461914
Maze-1,GBFS,14,14,0.00017523765563964844
Maze-1,A*,14,26,0.0003058910369873047
Maze-1,UCS,14,29,0.00033283233642578125
Maze-1,DFS,14,14,0.00017571449279785156
Maze-1,BFS,14,28,0.00022721290588378906
Maze-1,BFS,9,15,0.00014543533325195312
Maze-1,BFS,13,22,0.0002090930938720703
Maze-1,BFS,0,23,0.00019669532775878906
Maze-1,UCS,9,15,0.000263214111328125
Maze-1,GBFS,9,9,0.00017213821411132812
Maze-1,DFS,9,9,0.00014781951904296875
Maze-1,BFS,9,15,0.00023984909057617188
Maze-1,IDDFS,9,49,0.00011873245239257812
Maze-1,DFS,0,24,0.0002677440643310547
Maze-1,DFS,32,32,0.0002193450927734375
Maze-1,BFS,12,14,0.0002582073211669922
Maze-1,UCS,12,15,0.0001900196075439453
Maze-1,A*,12,12,0.0002491474151611328
Maze-1,GBFS,12,12,0.00021195411682128906
Maze-1,IDDFS,12,69,0.0004105567932128906
Maze-1,UCS,12,15,0.00020694732666015625
Maze-1,DFS,32,32,0.0002799034118652344
Maze-1,DFS,9,9,0.00010228157043457031
Maze-1,IDDFS,0,919,0.006005048751831055
Maze-1,IDDFS,0,919,0.006888628005981445
Maze-1,GBFS,0,24,0.0003349781036376953
Maze-1,A*,0,23,0.0005266666412353516
Maze-1,UCS,0,23,0.00029087066650390625
Maze-1,DFS,0,24,0.000244140625
Maze-1,BFS,0,23,0.0004687309265136719
Maze-1,UCS,9,15,0.00026488304138183594
Maze-1,A*,9,9,0.0002257823944091797
Maze-1,DFS,9,9,0.00015234947204589844
Maze-1,BFS,9,15,0.00023865699768066406
Maze-1,GBFS,9,9,0.00021457672119140625
Maze-1,IDDFS,9,49,0.00044345855712890625
Easy,DFS,9,9,0.00019669532775878906
Easy,BFS,9,15,0.0002741813659667969
Easy,DFS,9,9,0.00015997886657714844
Easy,UCS,9,15,0.00024175643920898438
Easy,A*,9,9,0.0002288818359375
Easy,GBFS,9,9,0.00018310546875
Easy,IDDFS,9,49,0.00047326087951660156
Easy,IDDFS,5,29,0.00024890899658203125
Easy,IDDFS,4,19,0.0001773834228515625
Easy,IDDFS,9,49,0.00040721893310546875
Easy,IDDFS,13,113,0.0007643699645996094
Easy,GBFS,13,16,0.00035762786865234375
Easy,A*,13,15,0.0002682209014892578
Easy,UCS,13,25,0.0003204345703125
Easy,DFS,13,29,0.00026106834411621094
Easy,BFS,13,22,0.00023651123046875
midium,BFS,0,23,0.0001990795135498047
midium,DFS,0,24,0.00023508071899414062
midium,UCS,0,23,0.00030493736267089844
midium,A*,0,23,0.000102996826171875
midium,GBFS,0,24,0.0002617835998535156
midium,IDDFS,0,919,0.005604743957519531
midium,IDDFS,0,989,0.006596565246582031
midium,GBFS,0,24,0.00032258033752441406
midium,A*,0,23,0.00034308433532714844
midium,UCS,0,23,0.000209808349609375
midium,DFS,0,24,0.00018405914306640625
midium,BFS,0,23,0.00023651123046875
midium,BFS,12,14,0.00017213821411132812
midium,DFS,32,32,0.0003445148468017578
midium,UCS,12,15,0.0001971721649169922
midium,A*,12,12,0.00021028518676757812
